,Address,golddiff,rResult,bResult,rKills,bKills,rBOTLANE_kills,rMIDLANE_kills,rTOPLANE_kills,bBOTLANE_kills,bMIDLANE_kills,bTOPLANE_kills
174,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550120?gameHash=1f605182d4770594,766,0,1,2,3,1,0,0,0,0,1
175,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550160?gameHash=a72eb580f25c801c,1121,0,1,1,3,1,0,0,0,1,1
176,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550174?gameHash=27174ae09a391837,-258,0,1,1,1,1,0,0,1,0,1
177,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550174?gameHash=27174ae09a391837,-258,0,1,1,1,0,0,1,1,0,1
178,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550183?gameHash=e0ce707282507603,-816,1,0,1,2,0,0,1,1,0,2
179,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550183?gameHash=e0ce707282507603,-816,1,0,1,2,0,1,0,1,0,2
180,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550183?gameHash=e0ce707282507603,-816,1,0,1,2,1,0,0,1,0,2
181,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550183?gameHash=e0ce707282507603,-816,1,0,1,2,1,0,0,1,0,2
182,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550248?gameHash=a09a1bcc888ff2f7,762,1,0,3,3,0,0,1,1,0,1
183,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001550248?gameHash=a09a1bcc888ff2f7,762,1,0,3,3,1,0,0,1,0,1
184,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570026?gameHash=17fd9c177050cf02,-814,1,0,1,5,1,0,0,0,0,1
185,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570026?gameHash=17fd9c177050cf02,-814,1,0,1,5,1,0,0,0,0,1
186,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570055?gameHash=8f2afffcaa35401c,4726,0,1,1,6,1,0,0,1,1,2
187,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570055?gameHash=8f2afffcaa35401c,4726,0,1,1,6,1,0,0,1,1,2
188,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570055?gameHash=8f2afffcaa35401c,4726,0,1,1,6,0,0,1,1,1,2
189,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570083?gameHash=ba828ceaf989204e,1871,1,0,5,5,0,0,1,1,1,1
190,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570083?gameHash=ba828ceaf989204e,1871,1,0,5,5,1,0,0,1,1,1
191,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570083?gameHash=ba828ceaf989204e,1871,1,0,5,5,0,0,1,1,1,1
192,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570108?gameHash=2c0c5c6c6425bb98,-4160,1,0,8,1,0,0,1,1,0,0
193,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570108?gameHash=2c0c5c6c6425bb98,-4160,1,0,8,1,1,0,0,1,0,0
194,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570108?gameHash=2c0c5c6c6425bb98,-4160,1,0,8,1,0,0,1,1,0,0
195,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570130?gameHash=3671e51467f90ea6,-157,1,0,3,3,1,0,0,0,0,1
196,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570147?gameHash=feacf99dfe77118f,-1455,0,1,2,1,0,0,1,1,0,1
197,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570147?gameHash=feacf99dfe77118f,-1455,0,1,2,1,1,0,0,1,0,1
198,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570147?gameHash=feacf99dfe77118f,-1455,0,1,2,1,1,0,0,1,0,1
199,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580174?gameHash=144a61fe906e3ea8,1382,0,1,2,4,0,0,1,2,0,1
200,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580174?gameHash=144a61fe906e3ea8,1382,0,1,2,4,1,0,0,2,0,1
201,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580187?gameHash=9ced30be404b8989,-587,1,0,4,7,1,0,0,1,0,0
202,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580187?gameHash=9ced30be404b8989,-587,1,0,4,7,0,0,1,1,0,0
203,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580207?gameHash=235b14eee1175d99,3262,0,1,3,1,1,0,0,1,1,2
204,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580216?gameHash=df3d219f473b1c4a,494,0,1,3,2,0,0,1,1,1,1
205,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580216?gameHash=df3d219f473b1c4a,494,0,1,3,2,1,0,0,1,1,1
206,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610068?gameHash=b629c090762538d0,-155,1,0,2,4,0,1,0,1,0,0
207,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458,831,0,1,4,2,0,0,1,1,0,1
208,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458,831,0,1,4,2,1,0,0,1,0,1
209,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610160?gameHash=1814e91748425c3a,1347,1,0,1,4,1,0,0,0,0,1
210,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001660005?gameHash=3892cf91737f08a6,-1360,1,0,3,4,1,0,0,0,1,0
211,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001660005?gameHash=3892cf91737f08a6,-1360,1,0,3,4,0,0,1,0,1,0
212,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001660005?gameHash=3892cf91737f08a6,-1360,1,0,3,4,0,1,0,0,1,0
213,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001660032?gameHash=129244fa5493bfd3,1024,0,1,1,2,0,0,1,1,1,1
214,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001660032?gameHash=129244fa5493bfd3,1024,0,1,1,2,1,0,0,1,1,1
215,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001650049?gameHash=ff12c73b5147ea33,511,0,1,5,3,1,0,0,1,0,1
216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001650060?gameHash=f28c06e9a5db1fe1,4672,0,1,1,6,0,0,1,1,1,2
217,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001650060?gameHash=f28c06e9a5db1fe1,4672,0,1,1,6,1,0,0,1,1,2
218,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001650086?gameHash=9318948ba65de769,632,1,0,1,1,0,0,1,1,0,1
219,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001650086?gameHash=9318948ba65de769,632,1,0,1,1,1,0,0,1,0,1
220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87,2911,0,1,3,5,1,0,0,0,1,1
221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720133?gameHash=b14fd1cbf4a478c7,1270,0,1,3,2,1,0,0,1,0,1
222,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720133?gameHash=b14fd1cbf4a478c7,1270,0,1,3,2,0,0,1,1,0,1
223,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720142?gameHash=cadc355b3ee8548f,598,1,0,3,1,0,0,1,0,1,0
224,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720170?gameHash=5905d606461c5597,141,1,0,4,2,0,0,1,1,1,0
225,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720176?gameHash=67f1feafdf188b05,-1387,1,0,3,1,0,0,1,1,0,1
226,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720176?gameHash=67f1feafdf188b05,-1387,1,0,3,1,0,1,0,1,0,1
227,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720176?gameHash=67f1feafdf188b05,-1387,1,0,3,1,1,0,0,1,0,1
228,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720194?gameHash=79751f22797a00de,-1623,1,0,5,3,1,0,0,1,0,1
229,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720194?gameHash=79751f22797a00de,-1623,1,0,5,3,0,0,1,1,0,1
230,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710207?gameHash=c6baf4616cb79dff,-1437,0,1,2,1,0,0,1,1,0,1
231,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710207?gameHash=c6baf4616cb79dff,-1437,0,1,2,1,0,0,1,1,0,1
232,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710207?gameHash=c6baf4616cb79dff,-1437,0,1,2,1,1,0,0,1,0,1
233,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710230?gameHash=6ff996091267c4c9,2456,0,1,3,4,0,0,1,1,0,1
234,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081,-991,0,1,4,4,0,0,1,1,0,1
235,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081,-991,0,1,4,4,1,0,0,1,0,1
236,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710250?gameHash=5fc1a3a62a465985,-3094,1,0,3,1,0,0,1,1,0,1
237,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710250?gameHash=5fc1a3a62a465985,-3094,1,0,3,1,0,0,1,1,0,1
238,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710250?gameHash=5fc1a3a62a465985,-3094,1,0,3,1,1,0,0,1,0,1
239,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720171?gameHash=9da12bca41666abe,-1255,1,0,4,3,0,0,1,1,0,0
240,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720177?gameHash=9bf1b56e827487f6,155,0,1,5,5,1,0,0,1,1,1
241,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720177?gameHash=9bf1b56e827487f6,155,0,1,5,5,0,0,1,1,1,1
242,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720177?gameHash=9bf1b56e827487f6,155,0,1,5,5,0,0,1,1,1,1
243,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720192?gameHash=ecb0ae4d5c980c6d,-601,1,0,4,2,1,0,0,0,0,1
244,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740004?gameHash=80d74cc3683eba13,1105,0,1,5,7,0,0,1,2,0,1
245,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740004?gameHash=80d74cc3683eba13,1105,0,1,5,7,0,0,1,2,0,1
246,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740012?gameHash=aa8c411318d67a9c,-1682,0,1,4,2,1,0,0,0,0,1
247,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740012?gameHash=aa8c411318d67a9c,-1682,0,1,4,2,0,0,1,0,0,1
248,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740024?gameHash=996e843d01cae5e6,-1256,1,0,4,1,1,0,0,1,0,2
249,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740024?gameHash=996e843d01cae5e6,-1256,1,0,4,1,1,0,0,1,0,2
250,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740024?gameHash=996e843d01cae5e6,-1256,1,0,4,1,0,0,1,1,0,2
251,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740025?gameHash=53918301f0b91c8f,-1542,1,0,4,1,0,0,1,1,0,1
252,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740025?gameHash=53918301f0b91c8f,-1542,1,0,4,1,1,0,0,1,0,1
253,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730040?gameHash=7654a2d0218d4f61,1942,0,1,1,4,1,0,0,0,0,1
254,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730042?gameHash=18dab8e7368a1744,-1631,1,0,5,1,1,0,0,1,0,1
255,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730042?gameHash=18dab8e7368a1744,-1631,1,0,5,1,0,0,1,1,0,1
256,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730093?gameHash=6722439ce0f83b03,2714,0,1,3,9,0,0,1,1,0,1
257,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730096?gameHash=09d9dc4c7b495ace,-518,0,1,4,5,0,0,1,1,0,0
258,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730096?gameHash=09d9dc4c7b495ace,-518,0,1,4,5,1,0,0,1,0,0
259,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730107?gameHash=13a042a853b9187c,-866,1,0,2,4,1,0,0,0,0,1
260,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730107?gameHash=13a042a853b9187c,-866,1,0,2,4,1,0,0,0,0,1
261,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730026?gameHash=601c2b974dda600c,767,0,1,4,3,0,0,1,1,0,1
262,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730026?gameHash=601c2b974dda600c,767,0,1,4,3,1,0,0,1,0,1
263,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730041?gameHash=814965adabe8f34d,-1449,1,0,1,1,0,0,1,1,1,0
264,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730041?gameHash=814965adabe8f34d,-1449,1,0,1,1,1,0,0,1,1,0
265,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730095?gameHash=fdd15e6b9127b86a,-519,1,0,3,4,1,0,0,1,0,1
266,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730095?gameHash=fdd15e6b9127b86a,-519,1,0,3,4,0,0,1,1,0,1
267,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730142?gameHash=1facc2ad3739c9a4,-1017,1,0,3,2,0,0,1,1,0,1
268,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730142?gameHash=1facc2ad3739c9a4,-1017,1,0,3,2,1,0,0,1,0,1
269,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730143?gameHash=87b0273af49b12a7,1098,0,1,2,3,0,0,1,1,0,2
270,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730143?gameHash=87b0273af49b12a7,1098,0,1,2,3,1,0,0,1,0,2
271,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730143?gameHash=87b0273af49b12a7,1098,0,1,2,3,1,0,0,1,0,2
272,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730150?gameHash=b516729f5838c5e9,-2758,1,0,3,2,0,0,1,1,0,0
273,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730150?gameHash=b516729f5838c5e9,-2758,1,0,3,2,1,0,0,1,0,0
274,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730183?gameHash=9fe3604c6eb8bfd2,-1143,1,0,2,3,0,0,1,1,0,1
275,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730183?gameHash=9fe3604c6eb8bfd2,-1143,1,0,2,3,1,0,0,1,0,1
276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730183?gameHash=9fe3604c6eb8bfd2,-1143,1,0,2,3,0,1,0,1,0,1
277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730183?gameHash=9fe3604c6eb8bfd2,-1143,1,0,2,3,0,0,1,1,0,1
278,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730195?gameHash=10e542b3146af3ed,1575,0,1,5,10,0,0,1,1,0,2
279,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730195?gameHash=10e542b3146af3ed,1575,0,1,5,10,1,0,0,1,0,2
280,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730247?gameHash=b4d301ea53190209,2825,0,1,2,7,0,0,1,0,0,1
281,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730247?gameHash=b4d301ea53190209,2825,0,1,2,7,1,0,0,0,0,1
282,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730252?gameHash=b0ea8af2576398e2,-2490,1,0,4,1,1,0,0,1,0,1
283,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730252?gameHash=b0ea8af2576398e2,-2490,1,0,4,1,0,0,1,1,0,1
284,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730252?gameHash=b0ea8af2576398e2,-2490,1,0,4,1,0,0,1,1,0,1
285,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730265?gameHash=0b5a9e07d29c35e5,-2513,0,1,5,1,0,0,1,1,0,0
286,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730207?gameHash=9a64672c2a70fdc7,-3336,1,0,8,2,1,0,0,0,1,0
287,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730207?gameHash=9a64672c2a70fdc7,-3336,1,0,8,2,0,0,1,0,1,0
288,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740167?gameHash=d4bdddbb2ab10fa8,-2976,1,0,7,1,0,0,1,2,0,1
289,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740167?gameHash=d4bdddbb2ab10fa8,-2976,1,0,7,1,1,0,0,2,0,1
290,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740167?gameHash=d4bdddbb2ab10fa8,-2976,1,0,7,1,0,0,1,2,0,1
291,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740199?gameHash=7b4f6400bb5f0053,601,1,0,3,5,0,0,1,1,0,0
292,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740201?gameHash=6c0b80e85eee4ab5,-1768,0,1,5,3,1,0,0,1,0,1
293,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740201?gameHash=6c0b80e85eee4ab5,-1768,0,1,5,3,1,0,0,1,0,1
294,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740201?gameHash=6c0b80e85eee4ab5,-1768,0,1,5,3,0,0,1,1,0,1
295,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740213?gameHash=45ee4dbe362140e0,-892,0,1,3,2,1,0,0,1,0,1
296,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740213?gameHash=45ee4dbe362140e0,-892,0,1,3,2,0,0,1,1,0,1
297,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740214?gameHash=b5020ba7c60c6b45,597,1,0,8,4,0,0,1,1,0,1
298,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740214?gameHash=b5020ba7c60c6b45,597,1,0,8,4,1,0,0,1,0,1
299,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750008?gameHash=c81555b7ec2c0c30,490,0,1,2,3,1,0,0,1,0,2
300,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750008?gameHash=c81555b7ec2c0c30,490,0,1,2,3,0,0,1,1,0,2
301,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750008?gameHash=c81555b7ec2c0c30,490,0,1,2,3,1,0,0,1,0,2
302,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750021?gameHash=4894407b2447420c,589,0,1,2,1,1,0,0,1,1,1
303,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750021?gameHash=4894407b2447420c,589,0,1,2,1,0,0,1,1,1,1
304,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750021?gameHash=4894407b2447420c,589,0,1,2,1,0,0,1,1,1,1
305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750022?gameHash=0d69b8d1b636da2f,-5993,1,0,6,2,0,1,0,0,0,1
306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750022?gameHash=0d69b8d1b636da2f,-5993,1,0,6,2,1,0,0,0,0,1
307,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750022?gameHash=0d69b8d1b636da2f,-5993,1,0,6,2,1,0,0,0,0,1
308,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750022?gameHash=0d69b8d1b636da2f,-5993,1,0,6,2,0,0,1,0,0,1
309,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750030?gameHash=44c996900d35483c,-826,1,0,3,2,0,0,1,1,1,1
310,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750030?gameHash=44c996900d35483c,-826,1,0,3,2,1,0,0,1,1,1
311,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750030?gameHash=44c996900d35483c,-826,1,0,3,2,0,1,0,1,1,1
312,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760045?gameHash=97c38b238c6a6c77,1347,1,0,1,2,0,0,1,1,0,0
313,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760065?gameHash=ea7c61190ffe2069,1259,0,1,1,3,1,0,0,0,0,2
314,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760091?gameHash=5a9cf21a812fa838,-622,1,0,5,3,1,0,0,0,1,0
315,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760098?gameHash=2988e030de889179,-515,1,0,1,1,1,0,0,1,0,1
316,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760098?gameHash=2988e030de889179,-515,1,0,1,1,0,0,1,1,0,1
317,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760117?gameHash=7b11b422397350c0,392,0,1,3,2,0,0,1,1,0,1
318,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760117?gameHash=7b11b422397350c0,392,0,1,3,2,1,0,0,1,0,1
319,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750032?gameHash=3091f93795130394,1453,1,0,2,3,1,0,0,1,0,1
320,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750032?gameHash=3091f93795130394,1453,1,0,2,3,0,0,1,1,0,1
321,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750056?gameHash=2d342681a2af3b5a,2666,0,1,1,3,1,0,0,0,0,1
322,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750067?gameHash=622cc06cec350082,653,0,1,1,2,0,0,1,1,0,1
323,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750067?gameHash=622cc06cec350082,653,0,1,1,2,1,0,0,1,0,1
324,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760107?gameHash=83f2a2de43f822bb,881,0,1,1,2,0,0,1,2,0,1
325,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760107?gameHash=83f2a2de43f822bb,881,0,1,1,2,0,0,1,2,0,1
326,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760107?gameHash=83f2a2de43f822bb,881,0,1,1,2,1,0,0,2,0,1
327,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760118?gameHash=b6bdb005bad88103,-1399,1,0,3,1,0,1,0,1,0,1
328,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760118?gameHash=b6bdb005bad88103,-1399,1,0,3,1,1,0,0,1,0,1
329,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760118?gameHash=b6bdb005bad88103,-1399,1,0,3,1,0,0,1,1,0,1
330,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750133?gameHash=c225e3bb5dbb845a,-255,0,1,1,1,0,0,1,1,0,0
331,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750133?gameHash=c225e3bb5dbb845a,-255,0,1,1,1,1,0,0,1,0,0
332,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750142?gameHash=a4dc5cd727f14aa8,140,0,1,1,2,0,0,1,1,0,1
333,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750142?gameHash=a4dc5cd727f14aa8,140,0,1,1,2,1,0,0,1,0,1
334,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750143?gameHash=3ef0fd7649844cc8,175,1,0,3,5,0,0,1,1,0,1
335,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750143?gameHash=3ef0fd7649844cc8,175,1,0,3,5,1,0,0,1,0,1
336,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760146?gameHash=d504180c99854a20,-786,1,0,4,2,1,0,0,1,0,2
337,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760146?gameHash=d504180c99854a20,-786,1,0,4,2,0,0,1,1,0,2
338,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760146?gameHash=d504180c99854a20,-786,1,0,4,2,1,0,0,1,0,2
